cohorte,tramo_plazo,edad,tasa_acum_pct
2005,01 <= 7a,27,3.2176
2005,01 <= 7a,30,4.1056
2005,01 <= 7a,33,5.1971
2005,01 <= 7a,36,6.4684
2005,01 <= 7a,39,7.6876
2005,01 <= 7a,42,8.8563
2005,01 <= 7a,45,9.9872
2005,01 <= 7a,48,11.115
2005,01 <= 7a,51,12.1528
2005,01 <= 7a,54,13.3783
2005,01 <= 7a,57,14.8058
2005,01 <= 7a,60,16.6354
2005,01 <= 7a,63,18.5013
2005,01 <= 7a,66,20.0754
2005,01 <= 7a,69,21.4445
2005,01 <= 7a,72,22.312
2005,01 <= 7a,75,23.1006
2005,01 <= 7a,78,23.7441
2005,01 <= 7a,81,24.2457
2005,01 <= 7a,84,24.7078
2005,01 <= 7a,87,25.0343
2005,01 <= 7a,90,25.3608
2005,01 <= 7a,93,25.6605
2005,01 <= 7a,96,25.9255
2005,01 <= 7a,99,26.1684
2005,01 <= 7a,102,26.3497
2005,01 <= 7a,105,26.5075
2005,01 <= 7a,108,26.6636
2005,01 <= 7a,111,26.8277
2005,01 <= 7a,114,27.0343
2005,01 <= 7a,117,27.1999
2005,01 <= 7a,120,27.3939
2005,02 7-10a,0,0.0
2005,02 7-10a,3,0.0
2005,02 7-10a,6,0.0
2005,02 7-10a,9,0.01
2005,02 7-10a,12,0.03
2005,02 7-10a,15,0.07
2005,02 7-10a,18,0.1301
2005,02 7-10a,21,0.2301
2005,02 7-10a,24,0.3702
2005,02 7-10a,27,0.6004
2005,02 7-10a,30,0.8505
2005,02 7-10a,33,1.2708
2005,02 7-10a,36,2.0512
2005,02 7-10a,39,2.8917
2005,02 7-10a,42,3.6922
2005,02 7-10a,45,4.2726
2005,02 7-10a,48,4.5727
2005,02 7-10a,51,4.8129
2005,02 7-10a,54,5.1131
2005,02 7-10a,57,5.3332
2005,02 7-10a,60,5.5633
2005,02 7-10a,63,5.8535
2005,02 7-10a,66,6.0236
2005,02 7-10a,69,6.1437
2005,02 7-10a,72,6.3038
2005,02 7-10a,75,6.5639
2005,02 7-10a,78,6.734
2005,02 7-10a,81,6.9041
2005,02 7-10a,84,7.0943
2005,02 7-10a,87,7.2043
2005,02 7-10a,90,7.3144
2005,02 7-10a,93,7.3744
2005,02 7-10a,96,7.4345
2005,02 7-10a,99,7.4745
2005,02 7-10a,102,7.5345
2005,02 7-10a,105,7.6046
2005,02 7-10a,108,7.6746
2005,02 7-10a,111,7.7547
2005,02 7-10a,114,7.8347
2005,02 7-10a,117,8.0248
2005,02 7-10a,120,8.285
2005,03 10-20a,0,0.0
2005,03 10-20a,3,0.0
2005,03 10-20a,6,0.0
2005,03 10-20a,9,0.0
2005,03 10-20a,12,0.0
2005,03 10-20a,15,0.0
2005,03 10-20a,18,0.0162
2005,03 10-20a,21,0.0324
2005,03 10-20a,24,0.081
2005,03 10-20a,27,0.1296
2005,03 10-20a,30,0.1945
2005,03 10-20a,33,0.2431
2005,03 10-20a,36,0.3403
2005,03 10-20a,39,0.5834
2005,03 10-20a,42,0.8427
2005,03 10-20a,45,1.0533
2005,03 10-20a,48,1.2154
2005,03 10-20a,51,1.3774
2005,03 10-20a,54,1.6205
2005,03 10-20a,57,2.0418
2005,03 10-20a,60,2.3011
2005,03 10-20a,63,2.4793
2005,03 10-20a,66,2.7548
2005,03 10-20a,69,3.0951
2005,03 10-20a,72,3.4354
2005,03 10-20a,75,3.6947
2005,03 10-20a,78,4.035
2005,03 10-20a,81,4.2619
2005,03 10-20a,84,4.5698
2005,03 10-20a,87,4.8939
2005,03 10-20a,90,5.1207
2005,03 10-20a,93,5.299
2005,03 10-20a,96,5.5096
2005,03 10-20a,99,5.7041
2005,03 10-20a,102,5.8337
2005,03 10-20a,105,6.1254
2005,03 10-20a,108,6.5468
2005,03 10-20a,111,6.9357
2005,03 10-20a,114,7.4704
2005,03 10-20a,117,7.9566
2005,03 10-20a,120,8.7182
2005,04 > 20a,0,0.0
2005,04 > 20a,3,0.0
2005,04 > 20a,6,0.0
2005,04 > 20a,9,0.0
2005,04 > 20a,12,0.0
2005,04 > 20a,15,0.0
2005,04 > 20a,18,0.0
2005,04 > 20a,21,0.0211
2005,04 > 20a,24,0.0421
2005,04 > 20a,27,0.0421
2005,04 > 20a,30,0.0632
2005,04 > 20a,33,0.0632
2005,04 > 20a,36,0.1053
2005,04 > 20a,39,0.1895
2005,04 > 20a,42,0.358
2005,04 > 20a,45,0.4843
2005,04 > 20a,48,0.5896
2005,04 > 20a,51,0.737
2005,04 > 20a,54,0.9265
2005,04 > 20a,57,1.095
2005,04 > 20a,60,1.4319
2005,04 > 20a,63,1.5582
2005,04 > 20a,66,1.7267
2005,04 > 20a,69,1.832
2005,04 > 20a,72,2.0425
2005,04 > 20a,75,2.2742
2005,04 > 20a,78,2.4426
2005,04 > 20a,81,2.59
2005,04 > 20a,84,2.7585
2005,04 > 20a,87,2.9059
2005,04 > 20a,90,2.948
2005,04 > 20a,93,3.0112
2005,04 > 20a,96,3.0743
2005,04 > 20a,99,3.1375
2005,04 > 20a,102,3.1796
2005,04 > 20a,105,3.2428
2005,04 > 20a,108,3.4323
2005,04 > 20a,111,3.6218
2005,04 > 20a,114,3.9377
2005,04 > 20a,117,4.2956
2005,04 > 20a,120,4.5062
2005,unknown,0,0.0
2005,unknown,3,0.0
2005,unknown,6,0.0
2005,unknown,9,0.0
2005,unknown,12,0.0
2005,unknown,15,0.0
2005,unknown,18,0.0
2005,unknown,21,0.0
2005,unknown,24,0.0
2005,unknown,27,1.6529
2005,unknown,30,4.9587
2005,unknown,33,4.9587
2005,unknown,36,4.9587
2005,unknown,39,10.7438
2005,unknown,42,12.3967
2005,unknown,45,12.3967
2005,unknown,48,12.3967
2005,unknown,51,12.3967
2005,unknown,54,12.3967
2005,unknown,57,13.2231
2005,unknown,60,14.876
2005,unknown,63,28.9256
2005,unknown,66,32.2314
2005,unknown,69,33.8843
2005,unknown,72,33.8843
2005,unknown,75,35.5372
2005,unknown,78,36.3636
2005,unknown,81,36.3636
2005,unknown,84,37.1901
2005,unknown,87,42.9752
2005,unknown,90,45.4545
2005,unknown,93,50.4132
2005,unknown,96,51.2397
2005,unknown,99,53.719
2005,unknown,102,56.1983
2005,unknown,105,56.1983
2005,unknown,108,57.0248
2005,unknown,111,58.6777
2005,unknown,114,59.5041
2005,unknown,117,60.3306
2005,unknown,120,60.3306
2006,01 <= 7a,0,0.0
2006,01 <= 7a,3,0.0
2006,01 <= 7a,6,0.0119
2006,01 <= 7a,9,0.0759
2006,01 <= 7a,12,0.2634
2006,01 <= 7a,15,0.6295
2006,01 <= 7a,18,1.3886
2006,01 <= 7a,21,2.7132
2006,01 <= 7a,24,4.2149
2006,01 <= 7a,27,5.8252
2006,01 <= 7a,30,7.4043
2006,01 <= 7a,33,8.8866
2006,01 <= 7a,36,10.1874
2006,01 <= 7a,39,11.4718
2006,01 <= 7a,42,13.0434
2006,01 <= 7a,45,15.1702
2006,01 <= 7a,48,17.989
2006,01 <= 7a,51,20.7662
2006,01 <= 7a,54,23.2174
2006,01 <= 7a,57,25.2519
2006,01 <= 7a,60,26.7848
2006,01 <= 7a,63,27.8966
2006,01 <= 7a,66,28.8283
2006,01 <= 7a,69,29.5947
2006,01 <= 7a,72,30.2288
2006,01 <= 7a,75,30.7497
2006,01 <= 7a,78,31.2244
2006,01 <= 7a,81,31.6158
2006,01 <= 7a,84,32.0876
2006,01 <= 7a,87,32.4776
2006,01 <= 7a,90,32.8348
2006,01 <= 7a,93,33.1562
2006,01 <= 7a,96,33.3929
2006,01 <= 7a,99,33.5506
2006,01 <= 7a,102,33.7396
2006,01 <= 7a,105,33.9793
2006,01 <= 7a,108,34.1891
2006,01 <= 7a,111,34.4257
2006,01 <= 7a,114,34.6788
2006,01 <= 7a,117,34.9035
2006,01 <= 7a,120,35.1044
2006,02 7-10a,0,0.0
2006,02 7-10a,3,0.0
2006,02 7-10a,6,0.0
2006,02 7-10a,9,0.0
2006,02 7-10a,12,0.0
2006,02 7-10a,15,0.0698
2006,02 7-10a,18,0.2393
2006,02 7-10a,21,0.5782
2006,02 7-10a,24,1.0069
2006,02 7-10a,27,1.5951
2006,02 7-10a,30,2.6318
2006,02 7-10a,33,3.7185
2006,02 7-10a,36,5.0942
2006,02 7-10a,39,6.0811
2006,02 7-10a,42,7.0182
2006,02 7-10a,45,8.0052
2006,02 7-10a,48,8.8924
2006,02 7-10a,51,9.5604
2006,02 7-10a,54,10.0887
2006,02 7-10a,57,10.6869
2006,02 7-10a,60,11.2451
2006,02 7-10a,63,11.5642
2006,02 7-10a,66,11.9031
2006,02 7-10a,69,12.262
2006,02 7-10a,72,12.5511
2006,02 7-10a,75,12.7505
2006,02 7-10a,78,12.9897
2006,02 7-10a,81,13.1094
2006,02 7-10a,84,13.2489
2006,02 7-10a,87,13.3686
2006,02 7-10a,90,13.4882
2006,02 7-10a,93,13.558
2006,02 7-10a,96,13.7574
2006,02 7-10a,99,13.8271
2006,02 7-10a,102,14.0365
2006,02 7-10a,105,14.4353
2006,02 7-10a,108,14.9237
2006,02 7-10a,111,15.6116
2006,02 7-10a,114,16.1001
2006,02 7-10a,117,16.6085
2006,02 7-10a,120,16.9973
2006,03 10-20a,0,0.0
2006,03 10-20a,3,0.0
2006,03 10-20a,6,0.0
2006,03 10-20a,9,0.0
2006,03 10-20a,12,0.0
2006,03 10-20a,15,0.0182
2006,03 10-20a,18,0.0364
2006,03 10-20a,21,0.0364
2006,03 10-20a,24,0.1456
2006,03 10-20a,27,0.2548
2006,03 10-20a,30,0.3458
2006,03 10-20a,33,0.5461
2006,03 10-20a,36,0.8009
2006,03 10-20a,39,1.0375
2006,03 10-20a,42,1.3469
2006,03 10-20a,45,1.6928
2006,03 10-20a,48,2.0022
2006,03 10-20a,51,2.3844
2006,03 10-20a,54,2.712
2006,03 10-20a,57,3.0397
2006,03 10-20a,60,3.4219
2006,03 10-20a,63,3.8041
2006,03 10-20a,66,4.059
2006,03 10-20a,69,4.4412
2006,03 10-20a,72,4.8234
2006,03 10-20a,75,5.1511
2006,03 10-20a,78,5.5515
2006,03 10-20a,81,5.7699
2006,03 10-20a,84,6.0248
2006,03 10-20a,87,6.3888
2006,03 10-20a,90,6.7892
2006,03 10-20a,93,7.1351
2006,03 10-20a,96,7.6265
2006,03 10-20a,99,8.209
2006,03 10-20a,102,8.7914
2006,03 10-20a,105,9.4285
2006,03 10-20a,108,10.375
2006,03 10-20a,111,11.5217
2006,03 10-20a,114,12.7412
2006,03 10-20a,117,14.3429
2006,03 10-20a,120,15.344
2006,04 > 20a,0,0.0
2006,04 > 20a,3,0.0
2006,04 > 20a,6,0.0
2006,04 > 20a,9,0.0
2006,04 > 20a,12,0.0
2006,04 > 20a,15,0.0
2006,04 > 20a,18,0.0
2006,04 > 20a,21,0.0
2006,04 > 20a,24,0.0544
2006,04 > 20a,27,0.1359
2006,04 > 20a,30,0.2447
2006,04 > 20a,33,0.3535
2006,04 > 20a,36,0.4622
2006,04 > 20a,39,0.7069
2006,04 > 20a,42,1.0332
2006,04 > 20a,45,1.3051
2006,04 > 20a,48,1.5769
2006,04 > 20a,51,2.1479
2006,04 > 20a,54,2.5829
2006,04 > 20a,57,2.9092
2006,04 > 20a,60,3.317
2006,04 > 20a,63,3.7792
2006,04 > 20a,66,4.1599
2006,04 > 20a,69,4.5949
2006,04 > 20a,72,4.8668
2006,04 > 20a,75,5.1659
2006,04 > 20a,78,5.4377
2006,04 > 20a,81,5.6009
2006,04 > 20a,84,5.8456
2006,04 > 20a,87,6.0359
2006,04 > 20a,90,6.2262
2006,04 > 20a,93,6.5525
2006,04 > 20a,96,7.0147
2006,04 > 20a,99,7.3138
2006,04 > 20a,102,7.8303
2006,04 > 20a,105,8.5101
2006,04 > 20a,108,9.2713
2006,04 > 20a,111,10.2501
2006,04 > 20a,114,11.0658
2006,04 > 20a,117,11.7999
2006,04 > 20a,120,12.5612
2006,unknown,0,0.0
2006,unknown,3,0.0
2006,unknown,6,0.0
2006,unknown,9,0.0
2006,unknown,12,0.0
2006,unknown,15,0.5682
2006,unknown,18,1.1364
2006,unknown,21,1.1364
2006,unknown,24,2.2727
2006,unknown,27,6.25
2006,unknown,30,8.5227
2006,unknown,33,8.5227
2006,unknown,36,8.5227
2006,unknown,39,11.3636
2006,unknown,42,11.9318
2006,unknown,45,12.5
2006,unknown,48,15.9091
2006,unknown,51,19.8864
2006,unknown,54,20.4545
2006,unknown,57,21.0227
2006,unknown,60,22.1591
2006,unknown,63,25.0
2006,unknown,66,25.0
2006,unknown,69,26.1364
2006,unknown,72,26.1364
2006,unknown,75,26.1364
2006,unknown,78,26.1364
2006,unknown,81,26.1364
2006,unknown,84,26.7045
2006,unknown,87,45.4545
2006,unknown,90,48.8636
2006,unknown,93,51.7045
2006,unknown,96,55.6818
2006,unknown,99,57.3864
2006,unknown,102,58.5227
2006,unknown,105,60.2273
2006,unknown,108,60.2273
2006,unknown,111,60.7955
2006,unknown,114,60.7955
2006,unknown,117,60.7955
2006,unknown,120,63.0682
2007,01 <= 7a,0,0.0
2007,01 <= 7a,3,0.0
2007,01 <= 7a,6,0.003
2007,01 <= 7a,9,0.087
2007,01 <= 7a,12,0.652
2007,01 <= 7a,15,1.8748
2007,01 <= 7a,18,3.3912
2007,01 <= 7a,21,5.083
2007,01 <= 7a,24,6.8295
2007,01 <= 7a,27,8.5288
2007,01 <= 7a,30,10.557
2007,01 <= 7a,33,12.9259
2007,01 <= 7a,36,15.9542
2007,01 <= 7a,39,19.1979
2007,01 <= 7a,42,22.2571
2007,01 <= 7a,45,25.2677
2007,01 <= 7a,48,27.411
2007,01 <= 7a,51,29.212
2007,01 <= 7a,54,30.482
2007,01 <= 7a,57,31.5529
2007,01 <= 7a,60,32.4512
2007,01 <= 7a,63,33.208
2007,01 <= 7a,66,33.9145
2007,01 <= 7a,69,34.4603
2007,01 <= 7a,72,34.9662
2007,01 <= 7a,75,35.6256
2007,01 <= 7a,78,36.1345
2007,01 <= 7a,81,36.6124
2007,01 <= 7a,84,37.0269
2007,01 <= 7a,87,37.3057
2007,01 <= 7a,90,37.6774
2007,01 <= 7a,93,38.0491
2007,01 <= 7a,96,38.3692
2007,01 <= 7a,99,38.7379
2007,01 <= 7a,102,39.0492
2007,01 <= 7a,105,39.3103
2007,01 <= 7a,108,39.5654
2007,01 <= 7a,111,39.7793
2007,01 <= 7a,114,39.9224
2007,01 <= 7a,117,40.033
2007,01 <= 7a,120,40.1186
2007,02 7-10a,0,0.0
2007,02 7-10a,3,0.0
2007,02 7-10a,6,0.0
2007,02 7-10a,9,0.0082
2007,02 7-10a,12,0.1312
2007,02 7-10a,15,0.3935
2007,02 7-10a,18,0.7871
2007,02 7-10a,21,1.525
2007,02 7-10a,24,2.64
2007,02 7-10a,27,3.919
2007,02 7-10a,30,5.5341
2007,02 7-10a,33,7.3215
2007,02 7-10a,36,9.1088
2007,02 7-10a,39,10.8715
2007,02 7-10a,42,12.0521
2007,02 7-10a,45,13.1918
2007,02 7-10a,48,14.4052
2007,02 7-10a,51,15.3808
2007,02 7-10a,54,16.1351
2007,02 7-10a,57,16.873
2007,02 7-10a,60,17.1518
2007,02 7-10a,63,17.5043
2007,02 7-10a,66,17.8077
2007,02 7-10a,69,17.9388
2007,02 7-10a,72,18.0618
2007,02 7-10a,75,18.193
2007,02 7-10a,78,18.439
2007,02 7-10a,81,18.6603
2007,02 7-10a,84,18.8571
2007,02 7-10a,87,19.1359
2007,02 7-10a,90,19.4638
2007,02 7-10a,93,19.9229
2007,02 7-10a,96,20.5378
2007,02 7-10a,99,21.3003
2007,02 7-10a,102,21.9152
2007,02 7-10a,105,22.7269
2007,02 7-10a,108,23.309
2007,02 7-10a,111,23.6206
2007,02 7-10a,114,23.8419
2007,02 7-10a,117,24.0551
2007,02 7-10a,120,24.1863
2007,03 10-20a,0,0.0
2007,03 10-20a,3,0.0
2007,03 10-20a,6,0.0
2007,03 10-20a,9,0.0
2007,03 10-20a,12,0.0
2007,03 10-20a,15,0.0
2007,03 10-20a,18,0.0388
2007,03 10-20a,21,0.0971
2007,03 10-20a,24,0.1942
2007,03 10-20a,27,0.3107
2007,03 10-20a,30,0.5244
2007,03 10-20a,33,0.6992
2007,03 10-20a,36,0.9711
2007,03 10-20a,39,1.2235
2007,03 10-20a,42,1.6314
2007,03 10-20a,45,1.9227
2007,03 10-20a,48,2.1558
2007,03 10-20a,51,2.583
2007,03 10-20a,54,3.0103
2007,03 10-20a,57,3.3599
2007,03 10-20a,60,3.7095
2007,03 10-20a,63,4.059
2007,03 10-20a,66,4.428
2007,03 10-20a,69,4.8359
2007,03 10-20a,72,5.0301
2007,03 10-20a,75,5.2437
2007,03 10-20a,78,5.4768
2007,03 10-20a,81,5.9235
2007,03 10-20a,84,6.4284
2007,03 10-20a,87,7.0888
2007,03 10-20a,90,7.7102
2007,03 10-20a,93,8.8367
2007,03 10-20a,96,9.8272
2007,03 10-20a,99,10.8371
2007,03 10-20a,102,12.1189
2007,03 10-20a,105,13.5949
2007,03 10-20a,108,14.6436
2007,03 10-20a,111,15.537
2007,03 10-20a,114,16.3333
2007,03 10-20a,117,16.6829
2007,03 10-20a,120,17.1101
2007,04 > 20a,0,0.0
2007,04 > 20a,3,0.0
2007,04 > 20a,6,0.0
2007,04 > 20a,9,0.0
2007,04 > 20a,12,0.0
2007,04 > 20a,15,0.0
2007,04 > 20a,18,0.0
2007,04 > 20a,21,0.0
2007,04 > 20a,24,0.0334
2007,04 > 20a,27,0.1336
2007,04 > 20a,30,0.3339
2007,04 > 20a,33,0.5676
2007,04 > 20a,36,0.7346
2007,04 > 20a,39,1.0017
2007,04 > 20a,42,1.3022
2007,04 > 20a,45,1.7362
2007,04 > 20a,48,2.2371
2007,04 > 20a,51,2.6711
2007,04 > 20a,54,3.3389
2007,04 > 20a,57,3.7062
2007,04 > 20a,60,4.1068
2007,04 > 20a,63,4.5075
2007,04 > 20a,66,4.9082
2007,04 > 20a,69,5.0417
2007,04 > 20a,72,5.0751
2007,04 > 20a,75,5.3756
2007,04 > 20a,78,5.5092
2007,04 > 20a,81,5.9766
2007,04 > 20a,84,6.3773
2007,04 > 20a,87,6.778
2007,04 > 20a,90,7.4791
2007,04 > 20a,93,8.3472
2007,04 > 20a,96,9.1152
2007,04 > 20a,99,10.0835
2007,04 > 20a,102,11.7863
2007,04 > 20a,105,13.2554
2007,04 > 20a,108,14.2571
2007,04 > 20a,111,15.1252
2007,04 > 20a,114,15.5259
2007,04 > 20a,117,15.6928
2007,04 > 20a,120,15.8932
2007,unknown,0,0.0
2007,unknown,3,0.0
2007,unknown,6,0.0
2007,unknown,9,0.0
2007,unknown,12,0.0
2007,unknown,15,0.7407
2007,unknown,18,1.4815
2007,unknown,21,1.4815
2007,unknown,24,1.4815
2007,unknown,27,5.9259
2007,unknown,30,5.9259
2007,unknown,33,8.8889
2007,unknown,36,11.1111
2007,unknown,39,18.5185
2007,unknown,42,21.4815
2007,unknown,45,23.7037
2007,unknown,48,23.7037
2007,unknown,51,24.4444
2007,unknown,54,25.9259
2007,unknown,57,25.9259
2007,unknown,60,25.9259
2007,unknown,63,26.6667
2007,unknown,66,26.6667
2007,unknown,69,27.4074
2007,unknown,72,27.4074
2007,unknown,75,28.1481
2007,unknown,78,28.1481
2007,unknown,81,28.1481
2007,unknown,84,28.1481
2007,unknown,87,48.8889
2007,unknown,90,51.8519
2007,unknown,93,54.8148
2007,unknown,96,57.037
2007,unknown,99,59.2593
2007,unknown,102,60.7407
2007,unknown,105,61.4815
2007,unknown,108,62.963
2007,unknown,111,62.963
2007,unknown,114,62.963
2007,unknown,117,62.963
2007,unknown,120,64.4444
2008,01 <= 7a,0,0.0
2008,01 <= 7a,3,0.0
2008,01 <= 7a,6,0.0
2008,01 <= 7a,9,0.0955
2008,01 <= 7a,12,0.5568
2008,01 <= 7a,15,1.533
2008,01 <= 7a,18,3.0078
2008,01 <= 7a,21,4.62
2008,01 <= 7a,24,6.5374
2008,01 <= 7a,27,8.9837
2008,01 <= 7a,30,11.6304
2008,01 <= 7a,33,14.3982
2008,01 <= 7a,36,16.4018
2008,01 <= 7a,39,18.2354
2008,01 <= 7a,42,19.9478
2008,01 <= 7a,45,21.4412
2008,01 <= 7a,48,22.6737
2008,01 <= 7a,51,23.6872
2008,01 <= 7a,54,24.5911
2008,01 <= 7a,57,25.3623
2008,01 <= 7a,60,25.996
2008,01 <= 7a,63,26.6367
2008,01 <= 7a,66,27.3147
2008,01 <= 7a,69,27.9787
2008,01 <= 7a,72,28.5332
2008,01 <= 7a,75,29.0876
2008,01 <= 7a,78,29.6119
2008,01 <= 7a,81,30.1128
2008,01 <= 7a,84,30.5741
2008,01 <= 7a,87,31.0657
2008,01 <= 7a,90,31.5922
2008,01 <= 7a,93,32.1304
2008,01 <= 7a,96,32.4426
2008,01 <= 7a,99,32.7198
2008,01 <= 7a,102,32.9691
2008,01 <= 7a,105,33.1508
2008,01 <= 7a,108,33.3093
2008,01 <= 7a,111,33.4374
2008,01 <= 7a,114,33.5795
2008,01 <= 7a,117,33.696
2008,01 <= 7a,120,33.8055
2008,02 7-10a,0,0.0
2008,02 7-10a,3,0.0
2008,02 7-10a,6,0.0
2008,02 7-10a,9,0.0372
2008,02 7-10a,12,0.2322
2008,02 7-10a,15,0.6967
2008,02 7-10a,18,1.2076
2008,02 7-10a,21,2.0437
2008,02 7-10a,24,3.0376
2008,02 7-10a,27,4.1059
2008,02 7-10a,30,5.3878
2008,02 7-10a,33,6.8184
2008,02 7-10a,36,8.9457
2008,02 7-10a,39,11.0543
2008,02 7-10a,42,13.0144
2008,02 7-10a,45,14.3149
2008,02 7-10a,48,15.0023
2008,02 7-10a,51,15.4575
2008,02 7-10a,54,15.8662
2008,02 7-10a,57,16.1542
2008,02 7-10a,60,16.3771
2008,02 7-10a,63,16.5444
2008,02 7-10a,66,16.7952
2008,02 7-10a,69,17.0274
2008,02 7-10a,72,17.3154
2008,02 7-10a,75,17.6219
2008,02 7-10a,78,17.9563
2008,02 7-10a,81,18.3465
2008,02 7-10a,84,18.8667
2008,02 7-10a,87,19.6284
2008,02 7-10a,90,20.2601
2008,02 7-10a,93,20.9104
2008,02 7-10a,96,21.4491
2008,02 7-10a,99,21.9043
2008,02 7-10a,102,22.2202
2008,02 7-10a,105,22.3688
2008,02 7-10a,108,22.4803
2008,02 7-10a,111,22.6382
2008,02 7-10a,114,22.7125
2008,02 7-10a,117,22.8333
2008,02 7-10a,120,22.9261
2008,03 10-20a,0,0.0
2008,03 10-20a,3,0.0
2008,03 10-20a,6,0.0
2008,03 10-20a,9,0.0
2008,03 10-20a,12,0.0
2008,03 10-20a,15,0.0
2008,03 10-20a,18,0.0216
2008,03 10-20a,21,0.0865
2008,03 10-20a,24,0.1731
2008,03 10-20a,27,0.3462
2008,03 10-20a,30,0.4111
2008,03 10-20a,33,0.7356
2008,03 10-20a,36,1.0169
2008,03 10-20a,39,1.3414
2008,03 10-20a,42,1.5145
2008,03 10-20a,45,1.7741
2008,03 10-20a,48,2.077
2008,03 10-20a,51,2.3583
2008,03 10-20a,54,2.6395
2008,03 10-20a,57,2.9208
2008,03 10-20a,60,3.1588
2008,03 10-20a,63,3.2886
2008,03 10-20a,66,3.6348
2008,03 10-20a,69,3.8295
2008,03 10-20a,72,4.1108
2008,03 10-20a,75,4.4786
2008,03 10-20a,78,4.868
2008,03 10-20a,81,5.3873
2008,03 10-20a,84,6.2311
2008,03 10-20a,87,6.9883
2008,03 10-20a,90,8.0917
2008,03 10-20a,93,9.3466
2008,03 10-20a,96,10.4717
2008,03 10-20a,99,11.2722
2008,03 10-20a,102,11.878
2008,03 10-20a,105,12.6352
2008,03 10-20a,108,12.8949
2008,03 10-20a,111,13.241
2008,03 10-20a,114,13.5656
2008,03 10-20a,117,13.717
2008,03 10-20a,120,13.955
2008,04 > 20a,0,0.0
2008,04 > 20a,3,0.0
2008,04 > 20a,6,0.0
2008,04 > 20a,9,0.0
2008,04 > 20a,12,0.0
2008,04 > 20a,15,0.0
2008,04 > 20a,18,0.0
2008,04 > 20a,21,0.031
2008,04 > 20a,24,0.031
2008,04 > 20a,27,0.0619
2008,04 > 20a,30,0.2787
2008,04 > 20a,33,0.3407
2008,04 > 20a,36,0.5574
2008,04 > 20a,39,0.7742
2008,04 > 20a,42,1.2078
2008,04 > 20a,45,1.4865
2008,04 > 20a,48,1.6414
2008,04 > 20a,51,1.7962
2008,04 > 20a,54,1.8891
2008,04 > 20a,57,1.982
2008,04 > 20a,60,2.1679
2008,04 > 20a,63,2.3537
2008,04 > 20a,66,2.8182
2008,04 > 20a,69,3.004
2008,04 > 20a,72,3.3447
2008,04 > 20a,75,3.995
2008,04 > 20a,78,4.3357
2008,04 > 20a,81,4.8312
2008,04 > 20a,84,5.7913
2008,04 > 20a,87,6.8442
2008,04 > 20a,90,7.8972
2008,04 > 20a,93,8.7643
2008,04 > 20a,96,10.0341
2008,04 > 20a,99,10.8083
2008,04 > 20a,102,11.5206
2008,04 > 20a,105,11.8303
2008,04 > 20a,108,12.2639
2008,04 > 20a,111,12.4187
2008,04 > 20a,114,12.5426
2008,04 > 20a,117,12.6355
2008,04 > 20a,120,12.8213
2008,unknown,0,0.0
2008,unknown,3,0.0
2008,unknown,6,0.0
2008,unknown,9,0.0
2008,unknown,12,0.0
2008,unknown,15,0.0
2008,unknown,18,2.0408
2008,unknown,21,3.0612
2008,unknown,24,3.0612
2008,unknown,27,11.2245
2008,unknown,30,14.2857
2008,unknown,33,15.3061
2008,unknown,36,16.3265
2008,unknown,39,21.4286
2008,unknown,42,21.4286
2008,unknown,45,23.4694
2008,unknown,48,23.4694
2008,unknown,51,24.4898
2008,unknown,54,24.4898
2008,unknown,57,24.4898
2008,unknown,60,24.4898
2008,unknown,63,28.5714
2008,unknown,66,32.6531
2008,unknown,69,35.7143
2008,unknown,72,35.7143
2008,unknown,75,35.7143
2008,unknown,78,37.7551
2008,unknown,81,37.7551
2008,unknown,84,40.8163
2008,unknown,87,44.898
2008,unknown,90,50.0
2008,unknown,93,52.0408
2008,unknown,96,55.102
2008,unknown,99,58.1633
2008,unknown,102,60.2041
2008,unknown,105,61.2245
2008,unknown,108,62.2449
2008,unknown,111,62.2449
2008,unknown,114,62.2449
2008,unknown,117,64.2857
2008,unknown,120,64.2857
2009,01 <= 7a,0,0.0
2009,01 <= 7a,3,0.0
2009,01 <= 7a,6,0.0
2009,01 <= 7a,9,0.0179
2009,01 <= 7a,12,0.2281
2009,01 <= 7a,15,0.5592
2009,01 <= 7a,18,1.0333
2009,01 <= 7a,21,1.7177
2009,01 <= 7a,24,2.5677
2009,01 <= 7a,27,3.3639
2009,01 <= 7a,30,4.0215
2009,01 <= 7a,33,4.7596
2009,01 <= 7a,36,5.3948
2009,01 <= 7a,39,5.9584
2009,01 <= 7a,42,6.4997
2009,01 <= 7a,45,7.0499
2009,01 <= 7a,48,7.7343
2009,01 <= 7a,51,8.2711
2009,01 <= 7a,54,8.7318
2009,01 <= 7a,57,9.291
2009,01 <= 7a,60,9.7517
2009,01 <= 7a,63,10.2706
2009,01 <= 7a,66,10.8253
2009,01 <= 7a,69,11.389
2009,01 <= 7a,72,11.9705
2009,01 <= 7a,75,12.5833
2009,01 <= 7a,78,13.0485
2009,01 <= 7a,81,13.5451
2009,01 <= 7a,84,13.9163
2009,01 <= 7a,87,14.2697
2009,01 <= 7a,90,14.5292
2009,01 <= 7a,93,14.7618
2009,01 <= 7a,96,14.9765
2009,01 <= 7a,99,15.1868
2009,01 <= 7a,102,15.3612
2009,01 <= 7a,105,15.5312
2009,01 <= 7a,108,15.6654
2009,01 <= 7a,111,15.8309
2009,01 <= 7a,114,15.9517
